timestamp,cpu,label,phase,anomaly_id,target_service
2026-06-11T08:22:12.070460+00:00,0.000365061469909273,normal,baseline,0,search
2026-06-11T08:22:27.085132+00:00,0.0002619712960199679,normal,baseline,0,search
2026-06-11T08:22:42.130326+00:00,0.00019867076991867053,normal,baseline,0,search
2026-06-11T08:22:57.139880+00:00,0.00029846856627105384,normal,baseline,0,search
2026-06-11T08:23:12.152737+00:00,0.00030326661467810606,normal,baseline,0,search
2026-06-11T08:23:27.178706+00:00,0.00023862938419266205,normal,baseline,0,search
2026-06-11T08:23:42.192338+00:00,0.0001760499999999998,normal,baseline,0,search
2026-06-11T08:23:57.219632+00:00,0.0002086692061784519,normal,baseline,0,search
2026-06-11T08:24:12.232581+00:00,0.0002393714856271993,normal,baseline,0,search
2026-06-11T08:24:27.245515+00:00,0.0002099867326016153,normal,baseline,0,search
2026-06-11T08:24:42.257881+00:00,0.00019105058365758717,normal,baseline,0,search
2026-06-11T08:24:57.265094+00:00,0.0003156514135820463,normal,baseline,0,search
2026-06-11T08:25:12.280634+00:00,0.00031907893881923403,normal,baseline,0,search
2026-06-11T08:25:27.289728+00:00,0.0003346838804193562,normal,baseline,0,search
2026-06-11T08:25:42.298685+00:00,0.00022110077274877657,normal,baseline,0,search
2026-06-11T08:25:57.318377+00:00,0.00012137462102837843,normal,baseline,0,search
2026-06-11T08:26:12.343183+00:00,0.0002670521534332294,normal,baseline,0,search
2026-06-11T08:26:27.378183+00:00,0.00028190836730731936,normal,baseline,0,search
2026-06-11T08:26:42.385780+00:00,0.0002481366807187876,normal,baseline,0,search
2026-06-11T08:26:57.413011+00:00,0.00021960201476902577,normal,baseline,0,search
2026-06-11T08:27:12.427592+00:00,0.00028333176538300486,normal,baseline,0,search
2026-06-11T08:27:27.450893+00:00,0.0003625027168006953,normal,baseline,0,search
2026-06-11T08:27:42.455480+00:00,0.0002533913961467398,normal,baseline,0,search
2026-06-11T08:27:57.464212+00:00,0.00027731747452293664,normal,baseline,0,search
2026-06-11T08:28:12.473387+00:00,0.0003109083394270811,normal,baseline,0,search
2026-06-11T08:28:27.481580+00:00,0.00036046378667642544,normal,baseline,0,search
2026-06-11T08:28:42.507160+00:00,0.0002435992837372201,normal,baseline,0,search
2026-06-11T08:28:57.521458+00:00,0.0002479626692089511,normal,baseline,0,search
2026-06-11T08:29:12.542954+00:00,0.00020126227477477315,normal,baseline,0,search
2026-06-11T08:29:27.552785+00:00,0.0002636880915055468,normal,baseline,0,search
2026-06-11T08:29:42.565241+00:00,0.00022474104262183662,normal,baseline,0,search
2026-06-11T08:29:57.570204+00:00,0.00010015434685612094,normal,baseline,0,search
2026-06-11T08:30:12.577380+00:00,0.00021441388448112102,normal,baseline,0,search
2026-06-11T08:30:27.606967+00:00,0.00021482601298152703,normal,baseline,0,search
2026-06-11T08:30:42.614140+00:00,0.0001861174597855221,normal,baseline,0,search
2026-06-11T08:30:57.652036+00:00,0.00015858198410235162,normal,baseline,0,search
2026-06-11T08:31:12.657046+00:00,0.0002736132501830481,normal,baseline,0,search
2026-06-11T08:31:27.684895+00:00,0.0003069928444111494,normal,baseline,0,search
2026-06-11T08:31:42.697634+00:00,0.00022287500000000015,normal,baseline,0,search
2026-06-11T08:31:57.709026+00:00,0.00034759273157308144,normal,baseline,0,search
2026-06-11T08:32:12.722425+00:00,0.0003030256251929613,normal,baseline,0,search
2026-06-11T08:32:27.734248+00:00,0.00016585000000000072,normal,baseline,0,search
